,it,emestar,rc,qest,sigmag_0,emed,apert,emetal,taugas
0,199993.0,4.3681743741035455e+32,59.88236999511719,1.110725998878479,51.28767370632753,0.13,0.30000001192092896,0.07707004994153976,9268935.0
1,198840.0,2.095098942518234e+32,40.04019546508789,3.2017583847045894,16.76597569770257,0.019,0.30000001192092896,-0.09279143065214156,3525593.5
2,199995.0,5.354889631271361e+32,40.64716339111328,1.9653450250625608,67.64476836748004,0.079,0.30000001192092896,0.5147696733474731,9390406.0
3,199755.0,3.614768087863922e+32,29.539342880249023,9.568531990051268,16.213095815722887,0.01,0.30000001192092896,0.328145831823349,1644710.625
4,199319.0,2.885875403881073e+32,61.19503784179688,2.230674982070923,15.866622322493507,0.042,0.30000001192092896,-0.22003112733364105,9468353.0
5,199834.0,6.06619656085968e+32,38.9774284362793,5.082291126251221,31.66067433329549,0.034,0.30000001192092896,-0.1501600593328476,1014449.0625
6,198714.0,3.421421945095062e+32,47.34337997436523,5.121542453765869,12.62347965677222,0.02,0.30000001192092896,0.021272709593176842,1790533.125
7,199619.0,3.2259821891784667e+32,42.73906326293945,3.2256433963775635,22.460302886252336,0.029,0.30000001192092896,-0.09257139265537262,2721394.75
8,198489.0,6.086478233337402e+32,58.15892791748047,4.369814872741699,18.402952328498603,0.044,0.30000001192092896,-0.282408207654953,6017040.5
9,199991.0,5.161579251289367e+32,30.85116958618164,1.2244895696640017,163.499725653184,0.11,0.30000001192092896,-0.06507283449172974,1576467.75
10,199732.0,2.5453853607177728e+32,42.18078994750977,2.3868441581726074,24.649032953475288,0.031,0.30000001192092896,-0.09894236922264099,7294461.5
11,199950.0,5.019627213478088e+32,41.71539306640625,4.098645687103272,29.266947582575177,0.036,0.30000001192092896,0.11276375502347945,9624999.0
12,188333.0,2.7832493185997006e+32,54.82128143310546,3.3370885848999023,12.238905781597367,0.026,0.30000001192092896,-0.3862534761428833,1458284.5
13,199916.0,8.168447613716126e+32,36.67222213745117,3.31429386138916,73.63617071801454,0.07,0.30000001192092896,-0.17403939366340634,3956707.5
14,199995.0,9.237446784973143e+32,43.33509826660156,1.2887030839920044,158.2003108506043,0.21,0.30000001192092896,0.23330602049827576,1020906.8125
15,199973.0,4.848651885986328e+32,38.16754150390625,5.292251586914063,25.24948846755586,0.026,0.30000001192092896,0.3886128067970276,2435405.5
16,199698.0,9.11554992198944e+32,45.0421371459961,3.5507359504699707,53.6933322125674,0.077,0.30000001192092896,-0.35245949029922485,1107031.75
17,181187.0,2.306780219078064e+32,49.64545059204102,9.811654090881348,4.132769579064772,0.0072,0.30000001192092896,0.12186644971370696,9050091.0
18,196741.0,2.248188704252243e+32,54.92948532104492,2.7935121059417725,11.721860761656293,0.025,0.30000001192092896,-0.2085076868534088,8891547.0
19,199836.0,4.306990504264831e+32,52.57739639282226,2.3098063468933105,29.682293169315006,0.058,0.30000001192092896,-0.21181342005729675,6113726.0
20,150098.0,2.3776374757289886e+32,48.9328498840332,8.889007568359375,4.785767629470104,0.008099999999999998,0.30000001192092896,-0.11295174807310104,7350033.0
21,197452.0,5.826236605644226e+32,39.52482604980469,15.437597274780273,9.96139954778716,0.011,0.30000001192092896,0.13673268258571625,1188361.5
22,199052.0,2.998482584953308e+32,43.72323989868164,4.423530101776123,14.800382293147385,0.02,0.30000001192092896,-0.006988266482949257,3987886.0
23,192602.0,2.4224226176738737e+32,37.771751403808594,5.198444843292236,12.890706373959803,0.013,0.30000001192092896,-0.09992839395999907,1472218.25
24,199996.0,2.967984080314636e+32,42.596843719482415,1.2416554689407349,54.5771443291771,0.07,0.30000001192092896,-0.0192764550447464,5412279.0
